field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Engineering-Studies,ICT Management Engineer,ESAIP Graduate School of Engineering,3 years,null,"[""French""]",Angers,France,"[""Campus""]",null,"[""Full-time""]",6250,EUR
Engineering-Studies,M.Sc. in Electrical Engineering - Space Systems Engineering,University of New Mexico - Department of Electrical and Computer Engineering,18 months,null,"[""English""]",Albuquerque,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",518,USD
Engineering-Studies,Master in Electrical and Electronic Engineering,Hiroshima Institute Of Technology,null,null,"[""Japanese""]",Hiroshima,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,Master of Science Mechanical Engineering Modelling - Specialization in Design and Technology,"Budapest University of Technology and Economics, Faculty of Mechanical Engineering",4 semesters,null,"[""English""]",Budapest,Hungary,"[""Campus""]",null,"[""Full-time""]",3500,EUR
Engineering-Studies,MRes Chemical Engineering and Technology,University of Nottingham Ningbo China,1 year,null,"[""English""]",Ningbo,China,"[""Campus""]","""15 Jun 2022""","[""Full-time""]",110000,CNY
Engineering-Studies,GRADUATE PROGRAM IN CIVIL ENGINEERING,Federal University Of Sergipe,null,null,"[""Portuguese (Brazil)""]",s/n,Brazil,"[""Campus""]",null,[],null,null
Engineering-Studies,Master Design and technological support of engineering industries,BAUMAN Moscow State Technical University,2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",324577,RUB
Engineering-Studies,Master of Science in Chemical Engineering,Texas A&M University at Qatar,1&nbsp;-&nbsp;2 years,null,"[""English""]",Doha,Qatar,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,Master of Industrial and Systems Engineering/MBA,Auburn University - College of Engineering,2&nbsp;-&nbsp;6 years,null,"[""English""]",Auburn,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",949,USD
Engineering-Studies,"Master of Science and Engineering, Specialisation in Embedded Electronics (ISEN program)",Junia Graduate School of Engineering,3 semesters,null,"[""English""]",Lille,France,"[""Campus""]",null,"[""Full-time""]",10750,EUR
Engineering-Studies,Master in Environmental Engineering for Climate Change Adaptation and Mitigation,Sapienza University of Rome,2 years,null,"[""English""]",Rome,Italy,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1000,EUR
Engineering-Studies,Master's Programme in Environmental Engineering,Tampere University,2 years,null,"[""English""]",Tampere,Finland,"[""Campus""]","""12 Jan 2022""","[""Full-time""]",12000,EUR
Engineering-Studies,"MSc in Engineering - Engineering, Innovation and Business",University of Southern Denmark,2 years,null,"[""English""]",Sønderborg,Denmark,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",null,null
Engineering-Studies,Master in Information and Communication Engineering,Beijing Institute Of Technology,null,null,"[""Chinese"",""English""]",Beijing,China,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Metallurgy,Nosov Magnitogorsk State Technical University,2 years,null,"[""English""]",Magnitogorsk,Russia,"[""Campus""]","""10 Aug 2022""","[""Full-time""]",2500,USD
Engineering-Studies,Master in Materials Science,University of Turin,2 years,https://apply.unito.it,"[""English""]",Turin,Italy,"[""Campus""]",null,"[""Full-time""]",2800,EUR
Engineering-Studies,Master of Science - Mechanical Engineering,Auburn University - College of Engineering,2&nbsp;-&nbsp;6 years,null,"[""English""]",Auburn,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",949,USD
Engineering-Studies,Master of Science in Aeronautics,Singapore Aviation Academy,2 years,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time""]",32904,SGD
Engineering-Studies,MSc in Advanced Mechanical Engineering,Heriot-Watt University Dubai,1&nbsp;-&nbsp;2 years,null,"[""English""]",Academic City,United Arab Emirates,"[""Campus""]",null,"[""Part-time""]",85050, AED
Engineering-Studies,Master in Architectural Materials,Chubu University,null,null,"[""Japanese""]",Kasugai,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc in Mechanical and Aerospace Engineering,Rutgers School of Engineering,2&nbsp;-&nbsp;3 years,https://global.rutgers.edu/rutgers-global-interpretation-sevpice-broadcast-message,"[""English""]",Piscataway Township,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13000,USD
Engineering-Studies,Master in Chemical Engineering and Technology,Beijing Institute Of Technology,null,null,"[""Chinese"",""English""]",Beijing,China,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Mechanical Engineering - Advanced Manufacturing (M-ENG AM),Centrale Nantes,2 years,null,"[""English""]",Nantes,France,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Engineering-Studies,Master in Civil Engineering - Building Materials and Diagnostics of Structures,VSB - Technical University of Ostrava,18 months,null,"[""English""]",Ostrava,Czech Republic,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",4000,EUR
Engineering-Studies,Master Program in Electrical Engineering,Yuan Ze University,2 years,null,"[""English""]",135號,Taiwan,"[""Campus""]",null,"[""Full-time""]",61249,NTD
Engineering-Studies,Master in In Intelligent Engineering Systems,Izmir University of Economics,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",8500,USD
Engineering-Studies,Master in Mechanical Engineering,University of Wisconsin-Madison,null,null,"[""English""]",Madison,USA,[],null,[],null,null
Engineering-Studies,"INSTRUMENTS AND SYSTEMS FOR MINING AND TECHNICAL SUPERVISION AND CONTROL, Instrument-Making, Master",National Mineral Resources University,0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Saint Petersburg,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,M.Sc. Artificial Intelligence Engineering,University of Passau,4 semesters,null,"[""English""]",Passau,Germany,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",87,EUR
Engineering-Studies,AIRCRAFT BODY AND ENGINE MAINTENANCE,Erciyes University,null,null,"[""Turkish""]",Talas,Turkey,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Materials Science and Materials Technology,BAUMAN Moscow State Technical University,2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",324577,RUB
Engineering-Studies,Master of Science in Electrical Engineering,UAEU United Arab Emirates University,2 years,null,"[""English""]",Al Ain,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1600, AED
Engineering-Studies,MSc in Fire Safety Engineering,Lund University,2 years,null,"[""English""]",Lund,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc Mechanical Engineering,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Engineering-Studies,Master in Marine Electrical Engineering and Communication Technologies,University of Dubrovnik,2 years,null,[],Dubrovnik,Croatia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc in Materials Science and Nanoengineering,Sabanci University,2 years,null,"[""English""]",Istanbul,Turkey,"[""Campus""]",null,"[""Full-time""]",18000,USD
Engineering-Studies,Master in Construction Engineering,Hiroshima Institute Of Technology,null,null,"[""Japanese""]",Hiroshima,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,Master of Science in Materials Science,The Skolkovo Institute of Science and Technology (Skoltech),2 years,null,"[""English""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Agricultural and Biosystems Engineering,Iowa State University College of Agriculture and Life Sciences,null,null,"[""English""]",Ames,USA,[],null,[],null,null
Engineering-Studies,Master in Electrical Engineering and Electronics,Kogakuin University,null,null,"[""Japanese""]",Shinjuku City,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc in Automotive Engineering with Electric Vehicles,Oxford Brookes University,12&nbsp;-&nbsp;24 months,null,"[""English""]",Wheatley,United Kingdom,"[""Campus""]","""30 Jun 2022""","[""Full-time"",""Part-time""]",16600,GBP
Engineering-Studies,Erasmus Mundus Joint Master in Imaging and Light in Extended Reality (Ghent),KU Leuven,2 years,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Management in Technical Systems,BAUMAN Moscow State Technical University,2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",324577,RUB
Engineering-Studies,Master degree in Electrical Engineering,University of Pavia,2 years,null,"[""English""]",Pavia,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]","""31 May 2022""","[""Full-time""]",4500,EUR
Engineering-Studies,Master in Information and Communications Engineering,University of Klagenfurt - Faculty of Technical Sciences,4 semesters,null,"[""English""]",Klagenfurt,Austria,"[""Campus""]",null,"[""Full-time""]",384,EUR
Engineering-Studies,Master in Wireless Communications Engineering,University of Oulu,2 years,null,"[""English""]",Oulu,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",null,null
Engineering-Studies,Master of Science in Advanced Materials and Healthcare Engineering,Technical University of Denmark,2 years,https://www.dtu.dk/english/Service/coronavirus,"[""English""]",Lyngby,Denmark,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",30000,EUR
Engineering-Studies,Master of Electrical Engineering,McGovern Education Group,1&nbsp;-&nbsp;2 years,null,"[""English""]",Oklahoma City,USA,"[""Campus""]",null,"[""Full-time""]",20000,USD
Engineering-Studies,M.S. In Advanced Materials Engineering,The University of Texas at San Antonio College of Engineering,null,null,"[""English""]",San Antonio,USA,[],null,[],null,null
Engineering-Studies,Master's program of the Graduate School of Science and Engineering,Chuo University,null,null,"[""Japanese""]",Higashinakano,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,"Mechanical engineering, ""Modeling and design of rolling stock of railways"", master's degree",Rostov State Transport University,2 years,null,"[""Russian""]",Rostov-on-Don,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,Master of Engineering in Regulatory Biomedical Engineering,The George Washington University - School of Engineering & Applied Science,2&nbsp;-&nbsp;3 years,null,"[""English""]",Washington,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1965,USD
Engineering-Studies,MSc in Environmental Engineering,Warsaw University of Life Sciences - SGGW (WULS-SGGW),4 semesters,null,"[""English""]",Warsaw,Poland,"[""Campus""]",null,"[""Full-time""]",2200,EUR
Engineering-Studies,Master's Programme in Chemical Engineering,LUT University,2 years,null,"[""English""]",Lappeenranta,Finland,"[""Campus""]","""31 May 2022""","[""Full-time""]",13500,EUR
Engineering-Studies,MSc in Electrical Engineering,Bar-Ilan University,2 years,https://biuinternational.com/contact/?utm_source=platform&utm_medium=keystone&utm_campaign=leads,"[""English""]",Ramat Gan,Israel,"[""Campus""]",null,"[""Full-time""]",17500,ILS
Engineering-Studies,Master Automotive Engineering for Sustainable Mobility,ISAT - Institut Sup\u00e9rieur de l'Automobile et des Transports,4 semesters,null,"[""English""]",Nevers,France,"[""Campus""]",null,"[""Full-time""]",11500,EUR
Engineering-Studies,Master of Science in Civil Engineering,University of Texas Arlington,2&nbsp;-&nbsp;3 semesters,https://catalog.uta.edu/engineering/civil/graduate/#masterstext,"[""English""]",Arlington,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",10126,USD
Engineering-Studies,Master in Process Engineering,EAN University,2 years,null,[],Bogotá,Colombia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Science in Earth and Space Physics and Engineering,Technical University of Denmark,2 years,https://www.dtu.dk/english/Service/coronavirus,"[""English""]",Lyngby,Denmark,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",30000,EUR
Engineering-Studies,Master in Chemical Engineering,Pohang University of Science and Technology,null,null,[],Seoul,South Korea,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master's degree in marine engineering,Universidade da Coru\u00f1a,1 year,null,"[""Spanish""]",A Coruña,Spain,"[""Campus""]",null,"[""Full-time""]",1463,EUR
Engineering-Studies,MSc In Refrigeration and Cryogenics,Wroclaw University of Science and Technology,3 semesters,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,MSc in Electrical Engineering,Politecnico di Milano,2 years,https://www.polimi.it/en/international-prospective-students/laurea-magistrale-programmes-equivalent-to-master-of-science/programme-catalogue/electrical-engineering/energy-and-renewable-sources-transport-design-and-automation/,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Engineering-Studies,Master of Chemical Engineering,Texas A&M University at Qatar,1&nbsp;-&nbsp;2 years,null,"[""English""]",Doha,Qatar,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,Master's Degree in Engineering with a specialty in Quality and Productivity Systems (MIP) (online),Tecnol\u00f3gico de Monterrey - ITESM,2 years,null,"[""Spanish""]",Monterrey,Mexico,"[""Online""]",null,"[""Full-time"",""Part-time""]",22455,MXN
Engineering-Studies,Master in Occupational Health and Safety,Universidad P\u00fablica de Navarra - UPNA,2 semesters,null,"[""Spanish""]",Pamplona,Spain,"[""Campus""]",null,"[""Full-time""]",1786,EUR
Engineering-Studies,Master of Engineering in Engineering Management,Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus""]",null,"[""Full-time""]",47522,USD
Engineering-Studies,TAC-MI program,Tokyo Institute Of Technology,null,null,"[""Japanese""]",Meguro City,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,Chemical Technologies in Nuclear Energy Master,\u0425\u0438\u043c\u0438\u043a\u043e\u0442\u0435\u0445\u043d\u043e\u043b\u043e\u0433\u0438\u0447\u0435\u043d \u0438 \u043c\u0435\u0442\u0430\u043b\u0443\u0440\u0433\u0438\u0447\u0435\u043d \u0443\u043d\u0438\u0432\u0435\u0440\u0441\u0438\u0442\u0435\u0442,null,null,"[""Bulgarian""]",Sofia,Bulgaria,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc in Environmental Engineering and Management,Tallinn University of Technology,2 years,null,"[""English""]",Tallinn,Estonia,"[""Campus""]",null,"[""Full-time""]",3600,EUR
Engineering-Studies,Master in Mechanical Engineering,Kogakuin University,null,null,"[""Japanese""]",Shinjuku City,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Research in Systems and Computing Engineering,Universidad de C\u00e1diz,2 semesters,null,"[""Spanish""]",Puerto Real,Spain,"[""Campus""]",null,"[""Full-time""]",13,EUR
Engineering-Studies,M.S. in Electrical Engineering,Wilkes University,null,null,"[""English""]",Wilkes-Barre,USA,"[""Campus""]",null,[],null,null
